state_name,state_pop,st_code,county,county_name_long,county_pop,county_name,state
indiana,6745354,18,091,LaPorte County,110007,LaPorte,IN
indiana,6745354,18,093,Lawrence County,45668,Lawrence,IN
indiana,6745354,18,095,Madison County,129641,Madison,IN
indiana,6745354,18,097,Marion County,954670,Marion,IN
indiana,6745354,18,099,Marshall County,46248,Marshall,IN
indiana,6745354,18,101,Martin County,10217,Martin,IN
indiana,6745354,18,103,Miami County,35567,Miami,IN
indiana,6745354,18,105,Monroe County,146917,Monroe,IN
indiana,6745354,18,107,Montgomery County,38346,Montgomery,IN
indiana,6745354,18,109,Morgan County,70116,Morgan,IN
indiana,6745354,18,111,Newton County,14011,Newton,IN
indiana,6745354,18,113,Noble County,47532,Noble,IN
indiana,6745354,18,115,Ohio County,5844,Ohio,IN
indiana,6745354,18,117,Orange County,19489,Orange,IN
indiana,6745354,18,119,Owen County,20845,Owen,IN
indiana,6745354,18,121,Parke County,16927,Parke,IN
indiana,6745354,18,123,Perry County,19102,Perry,IN
indiana,6745354,18,125,Pike County,12410,Pike,IN
indiana,6745354,18,127,Porter County,169594,Porter,IN
indiana,6745354,18,129,Posey County,25540,Posey,IN
indiana,6745354,18,131,Pulaski County,12469,Pulaski,IN
indiana,6745354,18,133,Putnam County,37779,Putnam,IN
indiana,6745354,18,135,Randolph County,24851,Randolph,IN
indiana,6745354,18,137,Ripley County,28523,Ripley,IN
indiana,6745354,18,139,Rush County,16663,Rush,IN
indiana,6745354,18,141,St. Joseph County,270771,St. Joseph,IN
indiana,6745354,18,143,Scott County,23878,Scott,IN
indiana,6745354,18,145,Shelby County,44593,Shelby,IN
indiana,6745354,18,147,Spencer County,20327,Spencer,IN
indiana,6745354,18,149,Starke County,22935,Starke,IN
indiana,6745354,18,151,Steuben County,34586,Steuben,IN
indiana,6745354,18,153,Sullivan County,20690,Sullivan,IN
indiana,6745354,18,155,Switzerland County,10717,Switzerland,IN
indiana,6745354,18,157,Tippecanoe County,193048,Tippecanoe,IN
indiana,6745354,18,159,Tipton County,15128,Tipton,IN
indiana,6745354,18,161,Union County,7037,Union,IN
indiana,6745354,18,163,Vanderburgh County,180974,Vanderburgh,IN
indiana,6745354,18,165,Vermillion County,15479,Vermillion,IN
indiana,6745354,18,167,Vigo County,107386,Vigo,IN
indiana,6745354,18,169,Wabash County,31280,Wabash,IN
indiana,6745354,18,171,Warren County,8263,Warren,IN
indiana,6745354,18,173,Warrick County,62567,Warrick,IN
indiana,6745354,18,175,Washington County,27943,Washington,IN
indiana,6745354,18,177,Wayne County,65936,Wayne,IN
indiana,6745354,18,179,Wells County,28206,Wells,IN
indiana,6745354,18,181,White County,24133,White,IN
indiana,6745354,18,183,Whitley County,34074,Whitley,IN
missouri,6169270,29,001,Adair County,25339,Adair,MO
missouri,6169270,29,003,Andrew County,17607,Andrew,MO
missouri,6169270,29,005,Atchison County,5171,Atchison,MO
missouri,6169270,29,007,Audrain County,25473,Audrain,MO
missouri,6169270,29,009,Barry County,35886,Barry,MO
missouri,6169270,29,011,Barton County,11798,Barton,MO
missouri,6169270,29,013,Bates County,16320,Bates,MO
missouri,6169270,29,015,Benton County,19278,Benton,MO
missouri,6169270,29,017,Bollinger County,12169,Bollinger,MO
missouri,6169270,29,019,Boone County,180005,Boone,MO
missouri,6169270,29,021,Buchanan County,88571,Buchanan,MO
missouri,6169270,29,023,Butler County,42639,Butler,MO
missouri,6169270,29,025,Caldwell County,9108,Caldwell,MO
missouri,6169270,29,027,Callaway County,44889,Callaway,MO
missouri,6169270,29,029,Camden County,45815,Camden,MO
missouri,6169270,29,031,Cape Girardeau County,78753,Cape Girardeau,MO
missouri,6169270,29,033,Carroll County,8743,Carroll,MO
missouri,6169270,29,035,Carter County,6054,Carter,MO
missouri,6169270,29,037,Cass County,104954,Cass,MO
missouri,6169270,29,039,Cedar County,14165,Cedar,MO
missouri,6169270,29,041,Chariton County,7451,Chariton,MO
missouri,6169270,29,043,Christian County,86983,Christian,MO
missouri,6169270,29,045,Clark County,6842,Clark,MO
missouri,6169270,29,047,Clay County,246365,Clay,MO
missouri,6169270,29,049,Clinton County,20470,Clinton,MO
missouri,6169270,29,051,Cole County,76796,Cole,MO
missouri,6169270,29,053,Cooper County,17603,Cooper,MO
missouri,6169270,29,055,Crawford County,23957,Crawford,MO
missouri,6169270,29,057,Dade County,7569,Dade,MO
missouri,6169270,29,059,Dallas County,16762,Dallas,MO
missouri,6169270,29,061,Daviess County,8313,Daviess,MO
missouri,6169270,29,063,DeKalb County,12630,DeKalb,MO
missouri,6169270,29,065,Dent County,15441,Dent,MO
missouri,6169270,29,067,Douglas County,13373,Douglas,MO
missouri,6169270,29,069,Dunklin County,29423,Dunklin,MO
missouri,6169270,29,071,Franklin County,103670,Franklin,MO
missouri,6169270,29,073,Gasconade County,14705,Gasconade,MO
missouri,6169270,29,075,Gentry County,6628,Gentry,MO
missouri,6169270,29,077,Greene County,291923,Greene,MO
missouri,6169270,29,079,Grundy County,9914,Grundy,MO
missouri,6169270,29,081,Harrison County,8414,Harrison,MO
missouri,6169270,29,083,Henry County,21792,Henry,MO
missouri,6169270,29,085,Hickory County,9509,Hickory,MO
missouri,6169270,29,087,Holt County,4404,Holt,MO
missouri,6169270,29,089,Howard County,10137,Howard,MO
missouri,6169270,29,091,Howell County,40076,Howell,MO
missouri,6169270,29,093,Iron County,10177,Iron,MO
missouri,6169270,29,095,Jackson County,700307,Jackson,MO
missouri,6169270,29,097,Jasper County,120636,Jasper,MO
missouri,6169270,29,099,Jefferson County,224347,Jefferson,MO
missouri,6169270,29,101,Johnson County,53652,Johnson,MO
missouri,6169270,29,103,Knox County,3947,Knox,MO
missouri,6169270,29,105,Laclede County,35713,Laclede,MO
missouri,6169270,29,107,Lafayette County,32598,Lafayette,MO
missouri,6169270,29,109,Lawrence County,38359,Lawrence,MO
missouri,6169270,29,111,Lewis County,9855,Lewis,MO
missouri,6169270,29,113,Lincoln County,57686,Lincoln,MO
missouri,6169270,29,115,Linn County,12037,Linn,MO
missouri,6169270,29,117,Livingston County,15146,Livingston,MO
missouri,6169270,29,119,McDonald County,23078,McDonald,MO
missouri,6169270,29,121,Macon County,15153,Macon,MO
missouri,6169270,29,123,Madison County,12188,Madison,MO
missouri,6169270,29,125,Maries County,8769,Maries,MO
missouri,6169270,29,127,Marion County,28592,Marion,MO
missouri,6169270,29,129,Mercer County,3641,Mercer,MO
missouri,6169270,29,131,Miller County,25336,Miller,MO
missouri,6169270,29,133,Mississippi County,13336,Mississippi,MO
missouri,6169270,29,135,Moniteau County,16121,Moniteau,MO
missouri,6169270,29,137,Monroe County,8664,Monroe,MO
missouri,6169270,29,139,Montgomery County,11534,Montgomery,MO
missouri,6169270,29,141,Morgan County,20358,Morgan,MO
missouri,6169270,29,143,New Madrid County,17296,New Madrid,MO
missouri,6169270,29,145,Newton County,58266,Newton,MO
missouri,6169270,29,147,Nodaway County,22304,Nodaway,MO
missouri,6169270,29,149,Oregon County,10541,Oregon,MO
missouri,6169270,29,151,Osage County,13714,Osage,MO
missouri,6169270,29,153,Ozark County,9017,Ozark,MO
missouri,6169270,29,155,Pemiscot County,16272,Pemiscot,MO
missouri,6169270,29,157,Perry County,19150,Perry,MO
missouri,6169270,29,159,Pettis County,42542,Pettis,MO
missouri,6169270,29,161,Phelps County,44732,Phelps,MO
missouri,6169270,29,163,Pike County,18504,Pike,MO
missouri,6169270,29,165,Platte County,102985,Platte,MO
missouri,6169270,29,167,Polk County,32201,Polk,MO
missouri,6169270,29,169,Pulaski County,52014,Pulaski,MO
missouri,6169270,29,171,Putnam County,4757,Putnam,MO
missouri,6169270,29,173,Ralls County,10212,Ralls,MO
missouri,6169270,29,175,Randolph County,24763,Randolph,MO
missouri,6169270,29,177,Ray County,22883,Ray,MO
missouri,6169270,29,179,Reynolds County,6254,Reynolds,MO
missouri,6169270,29,181,Ripley County,13401,Ripley,MO
missouri,6169270,29,183,St. Charles County,399182,St. Charles,MO
missouri,6169270,29,185,St. Clair County,9395,St. Clair,MO
missouri,6169270,29,186,Ste. Genevieve County,17888,Ste. Genevieve,MO
missouri,6169270,29,187,St. Francois County,66692,St. Francois,MO
missouri,6169270,29,189,St. Louis County,996945,St. Louis,MO
missouri,6169270,29,195,Saline County,22895,Saline,MO
missouri,6169270,29,197,Schuyler County,4599,Schuyler,MO
missouri,6169270,29,199,Scotland County,4966,Scotland,MO
missouri,6169270,29,201,Scott County,38458,Scott,MO
missouri,6169270,29,203,Shannon County,8189,Shannon,MO
missouri,6169270,29,205,Shelby County,6050,Shelby,MO
missouri,6169270,29,207,Stoddard County,29206,Stoddard,MO
missouri,6169270,29,209,Stone County,31749,Stone,MO
missouri,6169270,29,211,Sullivan County,6221,Sullivan,MO
missouri,6169270,29,213,Taney County,55852,Taney,MO
missouri,6169270,29,215,Texas County,25571,Texas,MO
missouri,6169270,29,217,Vernon County,20528,Vernon,MO
missouri,6169270,29,219,Warren County,34711,Warren,MO
missouri,6169270,29,221,Washington County,24943,Washington,MO
missouri,6169270,29,223,Wayne County,13122,Wayne,MO
missouri,6169270,29,225,Webster County,39109,Webster,MO
missouri,6169270,29,227,Worth County,2040,Worth,MO
missouri,6169270,29,229,Wright County,18378,Wright,MO
missouri,6169270,29,510,St. Louis city,302838,St. Louis city,MO
maryland,6083116,24,001,Allegany County,70975,Allegany,MD
maryland,6083116,24,003,Anne Arundel County,576031,Anne Arundel,MD
maryland,6083116,24,005,Baltimore County,828431,Baltimore,MD
maryland,6083116,24,009,Calvert County,92003,Calvert,MD
maryland,6083116,24,011,Caroline County,33304,Caroline,MD
maryland,6083116,24,013,Carroll County,168429,Carroll,MD
maryland,6083116,24,015,Cecil County,102826,Cecil,MD
maryland,6083116,24,017,Charles County,161503,Charles,MD
maryland,6083116,24,019,Dorchester County,31998,Dorchester,MD
maryland,6083116,24,021,Frederick County,255648,Frederick,MD
maryland,6083116,24,023,Garrett County,29163,Garrett,MD
maryland,6083116,24,025,Harford County,253956,Harford,MD
maryland,6083116,24,027,Howard County,323196,Howard,MD
maryland,6083116,24,029,Kent County,19383,Kent,MD
maryland,6083116,24,031,Montgomery County,1052567,Montgomery,MD
maryland,6083116,24,033,Prince George's County,909308,Prince George's,MD
maryland,6083116,24,035,Queen Anne's County,50251,Queen Anne's,MD
maryland,6083116,24,037,St. Mary's County,112664,St. Mary's,MD
maryland,6083116,24,039,Somerset County,25675,Somerset,MD
maryland,6083116,24,041,Talbot County,36968,Talbot,MD
maryland,6083116,24,043,Washington County,150926,Washington,MD
maryland,6083116,24,045,Wicomico County,103195,Wicomico,MD
maryland,6083116,24,047,Worcester County,51823,Worcester,MD
maryland,6083116,24,510,Baltimore city,602495,Baltimore city,MD
wisconsin,5851754,55,001,Adams County,20348,Adams,WI
wisconsin,5851754,55,003,Ashland County,15600,Ashland,WI
wisconsin,5851754,55,005,Barron County,45164,Barron,WI
wisconsin,5851754,55,007,Bayfield County,15042,Bayfield,WI
wisconsin,5851754,55,009,Brown County,263378,Brown,WI
wisconsin,5851754,55,011,Buffalo County,13125,Buffalo,WI
wisconsin,5851754,55,013,Burnett County,15392,Burnett,WI
wisconsin,5851754,55,015,Calumet County,50159,Calumet,WI
wisconsin,5851754,55,017,Chippewa County,64135,Chippewa,WI
wisconsin,5851754,55,019,Clark County,34709,Clark,WI
wisconsin,5851754,55,021,Columbia County,57358,Columbia,WI
wisconsin,5851754,55,023,Crawford County,16291,Crawford,WI
wisconsin,5851754,55,025,Dane County,542364,Dane,WI
wisconsin,5851754,55,027,Dodge County,87847,Dodge,WI
wisconsin,5851754,55,029,Door County,27610,Door,WI
wisconsin,5851754,55,031,Douglas County,43208,Douglas,WI
wisconsin,5851754,55,033,Dunn County,45131,Dunn,WI
wisconsin,5851754,55,035,Eau Claire County,104534,Eau Claire,WI
wisconsin,5851754,55,037,Florence County,4321,Florence,WI
wisconsin,5851754,55,039,Fond du Lac County,103066,Fond du Lac,WI
wisconsin,5851754,55,041,Forest County,8991,Forest,WI
wisconsin,5851754,55,043,Grant County,51554,Grant,WI
wisconsin,5851754,55,045,Green County,36929,Green,WI
wisconsin,5851754,55,047,Green Lake County,18918,Green Lake,WI
wisconsin,5851754,55,049,Iowa County,23771,Iowa,WI
wisconsin,5851754,55,051,Iron County,5676,Iron,WI
wisconsin,5851754,55,053,Jackson County,20478,Jackson,WI
wisconsin,5851754,55,055,Jefferson County,85129,Jefferson,WI
wisconsin,5851754,55,057,Juneau County,26617,Juneau,WI
wisconsin,5851754,55,059,Kenosha County,169290,Kenosha,WI
wisconsin,5851754,55,061,Kewaunee County,20383,Kewaunee,WI
wisconsin,5851754,55,063,La Crosse County,118230,La Crosse,WI
wisconsin,5851754,55,065,Lafayette County,16665,Lafayette,WI
wisconsin,5851754,55,067,Langlade County,19268,Langlade,WI
wisconsin,5851754,55,069,Lincoln County,27689,Lincoln,WI
wisconsin,5851754,55,071,Manitowoc County,79074,Manitowoc,WI
wisconsin,5851754,55,073,Marathon County,135428,Marathon,WI
wisconsin,5851754,55,075,Marinette County,40434,Marinette,WI
wisconsin,5851754,55,077,Marquette County,15434,Marquette,WI
wisconsin,5851754,55,078,Menominee County,4658,Menominee,WI
wisconsin,5851754,55,079,Milwaukee County,948201,Milwaukee,WI
wisconsin,5851754,55,081,Monroe County,46051,Monroe,WI
wisconsin,5851754,55,083,Oconto County,37830,Oconto,WI
wisconsin,5851754,55,085,Oneida County,35470,Oneida,WI
wisconsin,5851754,55,087,Outagamie County,187365,Outagamie,WI
wisconsin,5851754,55,089,Ozaukee County,89147,Ozaukee,WI
wisconsin,5851754,55,091,Pepin County,7289,Pepin,WI
wisconsin,5851754,55,093,Pierce County,42555,Pierce,WI
wisconsin,5851754,55,095,Polk County,43598,Polk,WI
wisconsin,5851754,55,097,Portage County,70942,Portage,WI
wisconsin,5851754,55,099,Price County,13397,Price,WI
wisconsin,5851754,55,101,Racine County,196584,Racine,WI
wisconsin,5851754,55,103,Richland County,17377,Richland,WI
wisconsin,5851754,55,105,Rock County,163129,Rock,WI
wisconsin,5851754,55,107,Rusk County,14147,Rusk,WI
wisconsin,5851754,55,109,St. Croix County,89694,St. Croix,WI
wisconsin,5851754,55,111,Sauk County,64249,Sauk,WI
wisconsin,5851754,55,113,Sawyer County,16489,Sawyer,WI
wisconsin,5851754,55,115,Shawano County,40796,Shawano,WI
wisconsin,5851754,55,117,Sheboygan County,115456,Sheboygan,WI
wisconsin,5851754,55,119,Taylor County,20412,Taylor,WI
wisconsin,5851754,55,121,Trempealeau County,29442,Trempealeau,WI
wisconsin,5851754,55,123,Vernon County,30785,Vernon,WI
wisconsin,5851754,55,125,Vilas County,21938,Vilas,WI
wisconsin,5851754,55,127,Walworth County,103718,Walworth,WI
wisconsin,5851754,55,129,Washburn County,15878,Washburn,WI
wisconsin,5851754,55,131,Washington County,135693,Washington,WI
wisconsin,5851754,55,133,Waukesha County,403072,Waukesha,WI
wisconsin,5851754,55,135,Waupaca County,51128,Waupaca,WI
wisconsin,5851754,55,137,Waushara County,24263,Waushara,WI
wisconsin,5851754,55,139,Winnebago County,171020,Winnebago,WI
wisconsin,5851754,55,141,Wood County,73055,Wood,WI
colorado,5845526,08,001,Adams County,511868,Adams,CO
colorado,5845526,08,003,Alamosa County,16683,Alamosa,CO
colorado,5845526,08,005,Arapahoe County,651215,Arapahoe,CO
colorado,5845526,08,007,Archuleta County,13765,Archuleta,CO
colorado,5845526,08,009,Baca County,3585,Baca,CO
colorado,5845526,08,011,Bent County,5882,Bent,CO
colorado,5845526,08,013,Boulder County,326078,Boulder,CO
colorado,5845526,08,014,Broomfield County,69267,Broomfield,CO
colorado,5845526,08,015,Chaffee County,20027,Chaffee,CO
colorado,5845526,08,017,Cheyenne County,1876,Cheyenne,CO
colorado,5845526,08,019,Clear Creek County,9605,Clear Creek,CO
colorado,5845526,08,021,Conejos County,8200,Conejos,CO
colorado,5845526,08,023,Costilla County,3828,Costilla,CO
colorado,5845526,08,025,Crowley County,5858,Crowley,CO
colorado,5845526,08,027,Custer County,4954,Custer,CO
colorado,5845526,08,029,Delta County,30953,Delta,CO
colorado,5845526,08,031,Denver County,716492,Denver,CO
colorado,5845526,08,033,Dolores County,2074,Dolores,CO
colorado,5845526,08,035,Douglas County,342776,Douglas,CO
colorado,5845526,08,037,Eagle County,54993,Eagle,CO
colorado,5845526,08,039,Elbert County,26282,Elbert,CO
colorado,5845526,08,041,El Paso County,713856,El Paso,CO
colorado,5845526,08,043,Fremont County,48021,Fremont,CO
colorado,5845526,08,045,Garfield County,59770,Garfield,CO
colorado,5845526,08,047,Gilpin County,6121,Gilpin,CO
colorado,5845526,08,049,Grand County,15525,Grand,CO
colorado,5845526,08,051,Gunnison County,17246,Gunnison,CO
colorado,5845526,08,053,Hinsdale County,811,Hinsdale,CO
colorado,5845526,08,055,Huerfano County,6889,Huerfano,CO
colorado,5845526,08,057,Jackson County,1399,Jackson,CO
colorado,5845526,08,059,Jefferson County,580233,Jefferson,CO
colorado,5845526,08,061,Kiowa County,1383,Kiowa,CO
colorado,5845526,08,063,Kit Carson County,7163,Kit Carson,CO
colorado,5845526,08,065,Lake County,7824,Lake,CO
colorado,5845526,08,067,La Plata County,56310,La Plata,CO
colorado,5845526,08,069,Larimer County,350518,Larimer,CO
colorado,5845526,08,071,Las Animas County,14503,Las Animas,CO
colorado,5845526,08,073,Lincoln County,5610,Lincoln,CO
colorado,5845526,08,075,Logan County,21528,Logan,CO
colorado,5845526,08,077,Mesa County,153207,Mesa,CO
colorado,5845526,08,079,Mineral County,776,Mineral,CO
colorado,5845526,08,081,Moffat County,13188,Moffat,CO
colorado,5845526,08,083,Montezuma County,26158,Montezuma,CO
colorado,5845526,08,085,Montrose County,42214,Montrose,CO
colorado,5845526,08,087,Morgan County,28558,Morgan,CO
colorado,5845526,08,089,Otero County,18432,Otero,CO
colorado,5845526,08,091,Ouray County,4833,Ouray,CO
colorado,5845526,08,093,Park County,18556,Park,CO
colorado,5845526,08,095,Phillips County,4286,Phillips,CO
colorado,5845526,08,097,Pitkin County,17950,Pitkin,CO
colorado,5845526,08,099,Prowers County,12164,Prowers,CO
colorado,5845526,08,101,Pueblo County,167529,Pueblo,CO
colorado,5845526,08,103,Rio Blanco County,6336,Rio Blanco,CO
colorado,5845526,08,105,Rio Grande County,11250,Rio Grande,CO
colorado,5845526,08,107,Routt County,25733,Routt,CO
colorado,5845526,08,109,Saguache County,6843,Saguache,CO
colorado,5845526,08,111,San Juan County,762,San Juan,CO
colorado,5845526,08,113,San Miguel County,8191,San Miguel,CO
colorado,5845526,08,115,Sedgwick County,2303,Sedgwick,CO
colorado,5845526,08,117,Summit County,31007,Summit,CO
colorado,5845526,08,119,Teller County,25083,Teller,CO
colorado,5845526,08,121,Washington County,4909,Washington,CO
colorado,5845526,08,123,Weld County,314305,Weld,CO
colorado,5845526,08,125,Yuma County,10020,Yuma,CO
minnesota,5700671,27,001,Aitkin County,15902,Aitkin,MN
minnesota,5700671,27,003,Anoka County,353813,Anoka,MN
minnesota,5700671,27,005,Becker County,34371,Becker,MN
minnesota,5700671,27,007,Beltrami County,46847,Beltrami,MN
minnesota,5700671,27,009,Benton County,40545,Benton,MN
minnesota,5700671,27,011,Big Stone County,4989,Big Stone,MN
minnesota,5700671,27,013,Blue Earth County,67427,Blue Earth,MN
minnesota,5700671,27,015,Brown County,25111,Brown,MN
minnesota,5700671,27,017,Carlton County,35837,Carlton,MN
minnesota,5700671,27,019,Carver County,103551,Carver,MN
minnesota,5700671,27,021,Cass County,29519,Cass,MN
minnesota,5700671,27,023,Chippewa County,11924,Chippewa,MN
minnesota,5700671,27,025,Chisago County,55922,Chisago,MN
minnesota,5700671,27,027,Clay County,63955,Clay,MN
minnesota,5700671,27,029,Clearwater County,8810,Clearwater,MN
minnesota,5700671,27,031,Cook County,5393,Cook,MN
minnesota,5700671,27,033,Cottonwood County,11277,Cottonwood,MN
minnesota,5700671,27,035,Crow Wing County,64889,Crow Wing,MN
minnesota,5700671,27,037,Dakota County,425423,Dakota,MN
minnesota,5700671,27,039,Dodge County,20822,Dodge,MN
minnesota,5700671,27,041,Douglas County,37964,Douglas,MN
minnesota,5700671,27,043,Faribault County,13758,Faribault,MN
minnesota,5700671,27,045,Fillmore County,21058,Fillmore,MN
minnesota,5700671,27,047,Freeborn County,30444,Freeborn,MN
minnesota,5700671,27,049,Goodhue County,46403,Goodhue,MN
minnesota,5700671,27,051,Grant County,6021,Grant,MN
minnesota,5700671,27,053,Hennepin County,1259428,Hennepin,MN
minnesota,5700671,27,055,Houston County,18578,Houston,MN
minnesota,5700671,27,057,Hubbard County,21332,Hubbard,MN
minnesota,5700671,27,059,Isanti County,39966,Isanti,MN
minnesota,5700671,27,061,Itasca County,45108,Itasca,MN
minnesota,5700671,27,063,Jackson County,9911,Jackson,MN
minnesota,5700671,27,065,Kanabec County,16207,Kanabec,MN
minnesota,5700671,27,067,Kandiyohi County,42855,Kandiyohi,MN
minnesota,5700671,27,069,Kittson County,4248,Kittson,MN
minnesota,5700671,27,071,Koochiching County,12440,Koochiching,MN
minnesota,5700671,27,073,Lac qui Parle County,6658,Lac qui Parle,MN
minnesota,5700671,27,075,Lake County,10658,Lake,MN
minnesota,5700671,27,077,Lake of the Woods County,3758,Lake of the Woods,MN
minnesota,5700671,27,079,Le Sueur County,28494,Le Sueur,MN
minnesota,5700671,27,081,Lincoln County,5673,Lincoln,MN
minnesota,5700671,27,083,Lyon County,25629,Lyon,MN
minnesota,5700671,27,085,McLeod County,35873,McLeod,MN
minnesota,5700671,27,087,Mahnomen County,5519,Mahnomen,MN
minnesota,5700671,27,089,Marshall County,9390,Marshall,MN
minnesota,5700671,27,091,Martin County,19785,Martin,MN
minnesota,5700671,27,093,Meeker County,23141,Meeker,MN
minnesota,5700671,27,095,Mille Lacs County,26139,Mille Lacs,MN
minnesota,5700671,27,097,Morrison County,33169,Morrison,MN
minnesota,5700671,27,099,Mower County,40011,Mower,MN
minnesota,5700671,27,101,Murray County,8276,Murray,MN
minnesota,5700671,27,103,Nicollet County,34220,Nicollet,MN
minnesota,5700671,27,105,Nobles County,21924,Nobles,MN
minnesota,5700671,27,107,Norman County,6475,Norman,MN
minnesota,5700671,27,109,Olmsted County,156277,Olmsted,MN
minnesota,5700671,27,111,Otter Tail County,58812,Otter Tail,MN
minnesota,5700671,27,113,Pennington County,14178,Pennington,MN
minnesota,5700671,27,115,Pine County,29483,Pine,MN
minnesota,5700671,27,117,Pipestone County,9047,Pipestone,MN
minnesota,5700671,27,119,Polk County,31529,Polk,MN
minnesota,5700671,27,121,Pope County,11097,Pope,MN
minnesota,5700671,27,123,Ramsey County,550210,Ramsey,MN
minnesota,5700671,27,125,Red Lake County,3999,Red Lake,MN
minnesota,5700671,27,127,Redwood County,15249,Redwood,MN
minnesota,5700671,27,129,Renville County,14612,Renville,MN
minnesota,5700671,27,131,Rice County,66523,Rice,MN
minnesota,5700671,27,133,Rock County,9414,Rock,MN
minnesota,5700671,27,135,Roseau County,15150,Roseau,MN
minnesota,5700671,27,137,St. Louis County,199754,St. Louis,MN
minnesota,5700671,27,139,Scott County,147381,Scott,MN
minnesota,5700671,27,141,Sherburne County,96036,Sherburne,MN
minnesota,5700671,27,143,Sibley County,15028,Sibley,MN
minnesota,5700671,27,145,Stearns County,159256,Stearns,MN
minnesota,5700671,27,147,Steele County,36803,Steele,MN
minnesota,5700671,27,149,Stevens County,9753,Stevens,MN
minnesota,5700671,27,151,Swift County,9345,Swift,MN
minnesota,5700671,27,153,Todd County,24582,Todd,MN
minnesota,5700671,27,155,Traverse County,3308,Traverse,MN
minnesota,5700671,27,157,Wabasha County,21645,Wabasha,MN
minnesota,5700671,27,159,Wadena County,13773,Wadena,MN
minnesota,5700671,27,161,Waseca County,18691,Waseca,MN
minnesota,5700671,27,163,Washington County,259201,Washington,MN
minnesota,5700671,27,165,Watonwan County,10980,Watonwan,MN
minnesota,5700671,27,167,Wilkin County,6254,Wilkin,MN
minnesota,5700671,27,169,Winona County,50825,Winona,MN
minnesota,5700671,27,171,Wright County,136349,Wright,MN
minnesota,5700671,27,173,Yellow Medicine County,9795,Yellow Medicine,MN
south carolina,5210095,45,001,Abbeville County,24541,Abbeville,SC
south carolina,5210095,45,003,Aiken County,169401,Aiken,SC
south carolina,5210095,45,005,Allendale County,8903,Allendale,SC
south carolina,5210095,45,007,Anderson County,200482,Anderson,SC
south carolina,5210095,45,009,Bamberg County,14275,Bamberg,SC
south carolina,5210095,45,011,Barnwell County,21112,Barnwell,SC
south carolina,5210095,45,013,Beaufort County,188715,Beaufort,SC
south carolina,5210095,45,015,Berkeley County,221091,Berkeley,SC
south carolina,5210095,45,017,Calhoun County,14520,Calhoun,SC
south carolina,5210095,45,019,Charleston County,405905,Charleston,SC
south carolina,5210095,45,021,Cherokee County,57078,Cherokee,SC
south carolina,5210095,45,023,Chester County,32251,Chester,SC
south carolina,5210095,45,025,Chesterfield County,45754,Chesterfield,SC
south carolina,5210095,45,027,Clarendon County,33700,Clarendon,SC
south carolina,5210095,45,029,Colleton County,37660,Colleton,SC
south carolina,5210095,45,031,Darlington County,66802,Darlington,SC
south carolina,5210095,45,033,Dillon County,30599,Dillon,SC
south carolina,5210095,45,035,Dorchester County,160647,Dorchester,SC
south carolina,5210095,45,037,Edgefield County,27052,Edgefield,SC
south carolina,5210095,45,039,Fairfield County,22402,Fairfield,SC
south carolina,5210095,45,041,Florence County,138159,Florence,SC
south carolina,5210095,45,043,Georgetown County,62249,Georgetown,SC
south carolina,5210095,45,045,Greenville County,514213,Greenville,SC
south carolina,5210095,45,047,Greenwood County,70741,Greenwood,SC
south carolina,5210095,45,049,Hampton County,19351,Hampton,SC
south carolina,5210095,45,051,Horry County,344147,Horry,SC
south carolina,5210095,45,053,Jasper County,28971,Jasper,SC
south carolina,5210095,45,055,Kershaw County,65592,Kershaw,SC
south carolina,5210095,45,057,Lancaster County,95380,Lancaster,SC
south carolina,5210095,45,059,Laurens County,66994,Laurens,SC
south carolina,5210095,45,061,Lee County,17142,Lee,SC
south carolina,5210095,45,063,Lexington County,295032,Lexington,SC
south carolina,5210095,45,065,McCormick County,9410,McCormick,SC
south carolina,5210095,45,067,Marion County,31039,Marion,SC
south carolina,5210095,45,069,Marlboro County,26398,Marlboro,SC
south carolina,5210095,45,071,Newberry County,38520,Newberry,SC
south carolina,5210095,45,073,Oconee County,78374,Oconee,SC
south carolina,5210095,45,075,Orangeburg County,86934,Orangeburg,SC
south carolina,5210095,45,077,Pickens County,124937,Pickens,SC
south carolina,5210095,45,079,Richland County,414576,Richland,SC
south carolina,5210095,45,081,Saluda County,20544,Saluda,SC
south carolina,5210095,45,083,Spartanburg County,313888,Spartanburg,SC
south carolina,5210095,45,085,Sumter County,106512,Sumter,SC
south carolina,5210095,45,087,Union County,27410,Union,SC
south carolina,5210095,45,089,Williamsburg County,30606,Williamsburg,SC
south carolina,5210095,45,091,York County,274118,York,SC
alabama,4908621,01,001,Autauga County,55601,Autauga,AL
alabama,4908621,01,003,Baldwin County,218022,Baldwin,AL
alabama,4908621,01,005,Barbour County,24881,Barbour,AL
alabama,4908621,01,007,Bibb County,22400,Bibb,AL
alabama,4908621,01,009,Blount County,57840,Blount,AL
alabama,4908621,01,011,Bullock County,10138,Bullock,AL
alabama,4908621,01,013,Butler County,19680,Butler,AL
alabama,4908621,01,015,Calhoun County,114277,Calhoun,AL
alabama,4908621,01,017,Chambers County,33615,Chambers,AL
alabama,4908621,01,019,Cherokee County,26032,Cherokee,AL
alabama,4908621,01,021,Chilton County,44153,Chilton,AL
alabama,4908621,01,023,Choctaw County,12841,Choctaw,AL
alabama,4908621,01,025,Clarke County,23920,Clarke,AL
