adm0_name,adm1_name,latitude,longitude,name_alt,area_km2,population,pop_density_km2
LTU,Šiauliai,55.9585,23.2677,Šiauliai|Schaulen|Shavli,27163.34769938492,,
LUX,Diekirch,49.9763,6.00481,Dikrech|Dikkrich,2756.142048890415,,
LUX,Grevenmacher,49.6474,6.33835,Gréivemaacher,1101.2499157020538,,
LUX,Luxembourg,49.6376,6.05114,Lëtzebuerg|Luxemburg,2370.8888947255186,,
LVA,Aglonas,56.0979,27.0929,,1416.3687717557302,,
LVA,Aizkraukles,56.6459,25.228,,298.98747621200465,,
LVA,Aizputes,56.7232,21.5943,,2019.9266182878337,,
LVA,Aknistes,56.1592,25.7883,,944.0739409929686,,
LVA,Alojas,57.8074,24.8231,,2258.7255358424036,,
LVA,Alsungas,56.9915,21.5583,,693.0792373898084,,
LVA,Aluksne,57.4151,27.1693,,5711.666629795406,,
LVA,Amatas,57.0794,25.3384,Wolmar,2369.956314621981,,
LVA,Apes,57.4556,26.4999,Wolmar,1691.4222394129845,,
LVA,Auces,56.4782,22.9664,,1722.1675938036246,,
LVA,Babites,56.8913,23.7639,,740.8290084291824,,
LVA,Baldones,56.7316,24.3555,,621.5375775578992,,
LVA,Baltinavas,56.924,27.6041,,623.4178801541783,,
LVA,Balvu,57.0151,27.4348,,3340.323434970593,,
LVA,Bauska,56.4223,24.269,,2454.3992559389353,,
LVA,Beverinas,57.5293,25.592,Wolmar,1014.5960329244355,,
LVA,Brocenu,56.7003,22.6412,,1774.9484267459445,,
LVA,Burtnieku,57.6809,25.3393,Wolmar,2384.781070357128,,
LVA,Carnikavas,57.1203,24.2464,,315.02236351355396,,
LVA,Cesu,57.2396,25.4307,Wenden,586.3491866283078,,
LVA,Cesvaines,57.0099,26.275,Wolmar,658.5001908979697,,
LVA,Ciblas,56.6132,27.8618,,1640.5748519593078,,
LVA,Dagdas,56.1183,27.6246,,2851.016502184952,,
LVA,Daugavpils,56.043,26.589,Dünaburg|Dvinsk,5728.865356759491,,
LVA,Dobele,56.6172,23.2005,,2975.0998004791545,,
LVA,Dundagas,57.5837,22.4057,,2475.008026746157,,
LVA,Durbes,56.6142,21.4069,,1108.9975286776403,,
LVA,Engures,57.0017,23.3222,,1489.7017814840544,,
LVA,Erglu,56.8954,25.6656,Wolmar,1354.0302916535595,,
LVA,Garkalnes,57.0221,24.3875,,521.6362667749015,,
LVA,Grobinas,56.4778,21.2507,,1597.2812773729454,,
LVA,Gulbene,57.1723,26.5803,,6307.880557938779,,
LVA,Iecavas,56.6132,24.2055,,1025.735715901406,,
LVA,Ikskiles,56.8545,24.5695,,368.09196681743686,,
LVA,Ilukstes,55.9997,26.1768,,2398.820418140271,,
LVA,Incukalna,57.0998,24.635,,370.6891081750684,,
LVA,Jaunjelgavas,56.5109,25.3016,,2352.7493809234147,,
LVA,Jaunpiebalgas,57.1448,26.0091,Wolmar,858.4590838309364,,
LVA,Jaunpils,56.7686,22.9132,,711.1951120996575,,
LVA,Jekabpils,56.3227,25.9607,,2976.3374482131208,,
LVA,Jelgava,56.4939,23.6461,,4336.242678056456,,
LVA,Jurmala,56.9608,23.7352,,394.91393254089354,,
LVA,Kandavas,56.9403,22.6964,,2244.3827850252396,,
LVA,Karsavas,56.7645,27.6287,,1825.3905091060033,,
LVA,Keguma,56.6541,24.729,,1688.9208905100622,,
LVA,Kekavas,56.8054,24.2628,,930.1104488203371,,
LVA,Kocenu,57.5415,25.2116,Wolmar,1723.8681190480256,,
LVA,Kokneses,56.7031,25.4447,,1156.5356567836245,,
LVA,Kraslavas,55.9319,27.3415,,3290.8960363709216,,
LVA,Krimuldas,57.2798,24.7863,,1196.0679285156086,,
LVA,Krustpils,56.5559,26.1972,,2632.259033904361,,
LVA,Kuldigas,56.9626,21.9858,,5894.344548372052,,
LVA,Lielvardes,56.7332,24.9523,,652.3512575784005,,
LVA,Liepāja,56.5616,21.0399,,194.46416948374693,,
LVA,Ligatnes,57.1775,25.0726,Wolmar,629.4230333849853,,
LVA,Limbaži,57.5879,24.6925,Limbazi,4059.657002930458,,
LVA,Livanu,56.3841,26.324,,1957.7335798733332,,
LVA,Lubanas,56.9362,26.7126,Wolmar,1067.1137638914208,,
LVA,Ludzas,56.4059,27.796,Ludsen,3137.8789636756537,,
LVA,Madona,56.805,26.2344,,7132.213321664796,,
LVA,Malpils,57.0017,24.9581,,763.329269548124,,
LVA,Marupes,56.8913,23.9438,,352.3255030977605,,
LVA,Mazsalacas,57.9137,25.0276,Wolmar,1540.1563463295192,,
LVA,Mersraga,57.3317,23.0567,,413.86332862867675,,
LVA,Nauksenu,57.926,25.4406,Wolmar,913.9050272724913,,
LVA,Neretas,56.3246,25.1056,,2109.0904450536777,,
LVA,Nicas,56.3535,21.0871,,1048.3995068806025,,
LVA,Ogre,56.8577,25.1269,,3384.034005974942,,
LVA,Olaines,56.789,23.9561,,942.0117597992544,,
LVA,Ozolnieku,56.6377,23.9479,,1018.9271090701778,,
LVA,Pargaujas,57.3575,25.0767,Wolmar,1795.36811191418,,
LVA,Pavilostas,56.8115,21.2474,,1723.926333669297,,
LVA,Plavinu,56.6868,25.731,,1301.740201714924,,
LVA,Preilu,56.2674,26.696,,1192.3095265191203,,
LVA,Priekules,56.4189,21.555,,1710.888257694983,,
LVA,Priekulu,57.3657,25.4447,Wolmar,1041.6712669961216,,
LVA,Raunas,57.3411,25.641,Wolmar,1120.9648506345275,,
LVA,Rezekne,56.516,27.3335,,121.23642830675496,,
LVA,Rezeknes,56.3554,27.2633,,8253.611377409832,,
LVA,Riebinu,56.3637,26.8189,,2101.440899774012,,
LVA,Riga,56.9878,24.1235,,1065.894347253324,,
LVA,Rojas,57.4888,22.7688,,808.819128603045,,
LVA,Ropazu,56.9649,24.5818,,1118.8197347842959,,
LVA,Rucavas,56.2259,21.2115,,1378.4701397465365,,
LVA,Rugaju,56.9853,27.1093,,1804.2399918677468,,
LVA,Rujienas,57.8851,25.2607,Wolmar,1110.7669986748165,,
LVA,Rundales,56.4087,23.9643,,726.7396036115398,,
LVA,Salacgrivas,57.746,24.41,,2261.4967182786067,,
LVA,Salas,56.4905,25.7187,,1053.859382539583,,
LVA,Salaspils,56.8708,24.365,,438.0823581302406,,
LVA,Saldus,56.6408,22.4024,,5420.404756948816,,
LVA,Saulkrastu,57.2552,24.4305,,193.25691645654896,,
LVA,Sejas,57.198,24.5327,,741.6964035676833,,
LVA,Siguldas,57.0998,24.8272,,1257.5757550086353,,
LVA,Skriveru,56.6786,25.0971,,351.8853727803146,,
LVA,Skrundas,56.6446,21.9901,,1829.1288761122096,,
LVA,Smiltenes,57.4025,26.0091,Wolmar,3273.132748503283,,
LVA,Stopinu,56.9362,24.3323,,120.54387614327906,,
LVA,Strencu,57.6356,25.7924,Wolmar,1387.3402320665205,,
LVA,Talsi,57.317,22.6192,Talsen,5942.921515896156,,
LVA,Tervetes,56.425,23.314,,791.5491760913826,,
LVA,Tukums,56.9505,23.0121,Tukkum,3920.6977013762275,,
LVA,Vainodes,56.432,21.8331,,1048.9647112862694,,
LVA,Valkas,57.6587,26.0635,Valgamaa|Valga maakond,2994.4033251582227,,
LVA,Valmiera,57.5374,25.4161,Wolmar,80.59027117476708,,
LVA,Varaklanu,56.6336,26.643,Wolmar,953.6599694471593,,
LVA,Varkavas,56.2165,26.5122,,877.9609733933632,,
LVA,Vecpiebalgas,57.108,25.7024,Wolmar,1732.979918675501,,
LVA,Vecumnieku,56.4823,24.6268,,2853.3177002480543,,
LVA,Ventspils,57.3367,21.8185,Windau,8310.381436194333,,
LVA,Viesites,56.2901,25.5306,,2140.2909124224097,,
LVA,Vilakas,57.1775,27.6287,,2037.786425878215,,
LVA,Vilanu,56.5518,26.8884,,799.3685447056885,,
LVA,Zilupes,56.3391,28.1072,,1029.3986494554333,,
LVA,Ādaži,57.108,24.3855,,538.9319811512005,,
MAR,Chaouia - Ouardigha,33.0977,-7.0775,,23440.856328291848,,
MAR,Doukkala - Abda,32.4059,-8.7136,,19753.94448262399,,
MAR,Fès - Boulemane,33.2343,-4.17332,,28403.428225195945,,
MAR,Gharb - Chrarda - Béni Hssen,34.5356,-5.9502,,13134.283499920235,,
MAR,Grand Casablanca,33.545,-7.55595,,1172.3145588945265,,
MAR,Guelmim - Es-Semara,28.1581,-10.0502,,130573.38447651046,,
MAR,Laâyoune - Boujdour - Sakia El Hamra,25.9492,-13.278,,90961.61498810249,,
MAR,Marrakech - Tensift - Al Haouz,31.3472,-8.43749,,44179.248329640744,,
MAR,Meknès - Tafilalet,31.7916,-4.78602,,81970.61110973572,,
MAR,Oriental,33.6161,-2.5158,,83486.72847438752,,
MAR,Oued el Dahab,23.0116,-14.9815,Ed Dakhla|Oued Eddahab,88984.6298153852,,
MAR,Rabat - Salé - Zemmour - Zaer,33.6986,-6.42079,,13750.608800006261,,
MAR,Souss - Massa - Draâ,30.6732,-7.71517,,96727.86132214281,,
MAR,Tadla - Azilal,32.1648,-6.36087,,22929.697255600036,,
MAR,Tanger - Tétouan,35.2884,-5.35664,,17499.79448925181,,
MAR,Taza - Al Hoceima - Taounate,34.5526,-4.21989,,32563.007270446848,,
MDA,Anenii Noi,46.8817,29.1922,,1772.8033433468427,,
MDA,Basarabeasca,46.3726,28.8846,,959.4308101580668,,
MDA,Bender,46.7897,29.6966,,1956.7528657288692,,
MDA,Briceni,48.2646,26.9644,,1688.3640169761686,,
MDA,Bălţi,47.7763,27.9516,,223.97945928399443,,
MDA,Cahul,45.64,28.3144,,2949.631584435368,,
MDA,Camenca,48.0369,28.7044,,1485.313952045676,,
MDA,Cantemir,46.262,28.3107,,1822.8167752917814,,
MDA,Causeni,46.6185,29.3728,,2617.5913866904375,,
MDA,Chişinău,47.0348,28.822,,378.09019070427416,,
MDA,Cimişlia,46.5885,28.7794,,2564.7278986280653,,
MDA,Comrat,46.191,28.6386,Unitate Teritorială Autonoma Găgăuzia|UTAG|Găgăuzia,3559.073931990185,,
MDA,Criuleni,47.1782,29.0355,,1735.3256975356364,,
MDA,Călărași,47.2892,28.3373,,1623.6473162330717,,
MDA,Donduseni,48.2339,27.7632,,1923.9044151878163,,
MDA,Drochia,48.0267,27.8915,,1695.839890413011,,
MDA,Edineţ,48.1332,27.2978,,2103.372218884386,,
MDA,Floreşti,47.8707,28.2994,,1742.356378578437,,
MDA,Făleşti,47.57,27.7231,,2493.0359558372415,,
MDA,Glodeni,47.7495,27.5658,,1752.7826760037847,,
MDA,Grigoriopol,47.1194,29.4396,,1467.432452949015,,
MDA,Hîncesti,46.8298,28.416,,2684.374883724219,,
MDA,Ialoveni,46.8905,28.7874,,1379.7652240589798,,
MDA,Leova,46.5654,28.4105,,1573.3499944899697,,
MDA,Nisporeni,47.0476,28.2369,,1793.1251366462757,,
MDA,Ocniţa,48.4024,27.5685,,1464.0445844767294,,
MDA,Orhei,47.3961,28.8156,,2346.439004900827,,
MDA,Rezina,47.7344,29.084,,1618.14809910225,,
MDA,Rîşcani,47.9614,27.5565,,2353.7018630126495,,
MDA,Soroca,48.1034,28.2477,,1832.2083628751868,,
MDA,Străşeni,47.1828,28.5847,,1656.017328445698,,
MDA,Stîngă Nistrului,47.1532,29.1763,Dubăsari,1332.290400312961,,
MDA,Sîngerei,47.6929,28.1728,,2166.8728391731606,,
MDA,Taraclia,45.8995,28.7033,,1633.1406552741691,,
MDA,Teleneşti,47.566,28.4349,,1914.729353597867,,
MDA,Transnistria,47.2616,29.1574,,37.01150378793759,,
MDA,Ungheni,47.2556,27.9072,,2371.27602798294,,
MDA,Şoldăneşti,47.8423,28.6952,,1220.5984014560427,,
MDA,Ștefan Vodă,46.5031,29.7739,,2346.623114979801,,
MDG,Alaotra-Mangoro,-17.8014,48.3868,Tamatave,30574.57361996049,,
MDG,Amoron'i Mania,-20.5449,46.7822,,19427.673798929347,,
MDG,Analamanga,-18.4743,47.481,Tananarive,18205.768499598424,,
MDG,Analanjirofo,-16.5763,49.5586,Tamatave,24071.199847758824,,
MDG,Androy,-24.8192,45.5069,Toleary|Toliary|Tuléar,19151.332662532393,,
MDG,Anosy,-24.22,46.2904,Toleary|Toliary|Tuléar,36598.79020433352,,
MDG,Atsimo-Andrefana,-23.3142,44.4011,Toleary|Toliary|Tuléar,81587.11914333164,,
MDG,Atsimo-Atsinanana,-23.3142,47.3774,,19123.00320999296,,
MDG,Atsinanana,-18.9143,48.9044,Tamatave,24835.56916487342,,
MDG,Betsiboka,-17.232,47.1963,Majunga,33609.28247207389,,
MDG,Boeny,-16.3187,46.3149,Majunga,32845.22385509534,,
MDG,Bongolava,-18.6296,46.1092,Tananarive,20068.136340435933,,
MDG,Diana,-13.5916,49.08,Diégo-Suarez|Antseranana,20415.60301492729,,
MDG,Haute Matsiatra,-21.4423,46.5733,,24770.981767943824,,
MDG,Ihorombe,-22.4083,46.2128,,28714.625082449966,,
MDG,Itasy,-18.9938,46.7662,Tananarive,7442.301481653476,,
MDG,Melaky,-17.6203,44.8928,Majunga,45863.64076022972,,
MDG,Menabe,-20.3119,45.0481,Toleary|Toliary|Tuléar,56416.735067477995,,
MDG,Sava,-14.3074,49.8621,Diégo-Suarez|Antseranana,25483.071119558484,,
MDG,Sofia,-15.2909,48.4645,Majunga,54778.868425732784,,
MDG,Vakinankaratra,-19.7425,46.8857,Tananarive,19570.270849019853,,
MDG,Vatovavy-Fitovinany,-21.399,47.921,,24614.381780005086,,
MEX,Aguascalientes,22.0375,-102.351,,6449.700680597764,,
MEX,Baja California,30.3399,-115.209,,98196.92483017691,,
MEX,Baja California Sur,25.0656,-111.452,,89120.53037152202,,
MEX,Campeche,18.6624,-90.2807,,63760.558451084275,,
MEX,Chiapas,16.527,-92.581,,79792.64285903661,,
MEX,Chihuahua,28.973,-106.232,,322812.4443454324,,
MEX,Coahuila,27.4473,-101.885,,191105.15532872107,,
MEX,Colima,19.1325,-103.915,,6580.768289144566,,
MEX,Distrito Federal,19.3266,-99.1369,,1542.1337706506256,,
MEX,Durango,24.566,-104.808,,147059.51212927038,,
MEX,Guanajuato,20.8141,-100.904,,34824.99259117969,,
MEX,Guerrero,17.7608,-100.091,,71221.23536043958,,
MEX,Hidalgo,20.5354,-98.9221,,24256.465336012345,,
MEX,Jalisco,20.3026,-103.602,,91249.04801112466,,
MEX,Michoacán,19.2458,-101.936,,65987.18033321529,,
MEX,Morelos,18.742,-99.0785,,5661.6804378731185,,
MEX,México,19.3275,-99.7416,,24505.38655641804,,
MEX,Nayarit,21.7934,-104.824,,31503.97067083489,,
MEX,Nuevo León,25.6178,-99.8307,,79795.84910957103,,
MEX,Oaxaca,16.94,-96.2087,,100687.69672370818,,
MEX,Puebla,18.549,-97.8889,,38677.04125671785,,
MEX,Querétaro,20.7392,-99.9663,,13382.060742639253,,
MEX,Quintana Roo,19.3861,-88.344,,49466.7318260149,,
MEX,San Luis Potosí,22.4465,-100.324,,75266.28442612833,,
MEX,Sinaloa,25.6041,-108.001,,70241.90156603092,,
MEX,Sonora,29.5293,-110.485,,237234.8177694735,,
MEX,Tabasco,18.1252,-92.8274,,26564.61525351091,,
MEX,Tamaulipas,24.0808,-98.5197,,95749.86024431982,,
MEX,Tlaxcala,19.3956,-98.161,,4350.87742194242,,
MEX,Veracruz,19.0926,-96.5953,,79736.6187091,,
MEX,Yucatán,20.663,-88.9836,,43881.18917025504,,
MEX,Zacatecas,23.3785,-102.579,,88539.74708087867,,
MKD,Aerodrom,41.9517,21.4932,,38.273459561171784,,
MKD,Aračinovo,42.0185,21.5862,Aracinovo,60.996767280493565,,
MKD,Berovo,41.6344,22.8027,,1033.811404224005,,
MKD,Bitola,41.0402,21.2925,,1329.6196397500569,,
MKD,Bogdanci,41.1772,22.5841,,185.15990360256427,,
MKD,Bogovinje,41.945,20.869,,250.91695481294553,,
MKD,Bosilovo,41.4665,22.7665,,281.38078588891483,,
MKD,Brod,41.6303,21.2133,Makedonski Brod,1502.3294324900887,,
MKD,Brvenica,41.8465,21.066,,288.8846727472742,,
MKD,Butel,42.0738,21.4665,,107.14333570260771,,
MKD,Centar,41.9752,21.4226,,8.792672210739196,,
MKD,Centar župa,41.4644,20.5799,,263.70889175191377,,
MKD,Debar,41.541,20.5863,,276.9915572139894,,
MKD,Debarca,41.3337,20.8594,Debartsa,776.5199810043521,,
MKD,Delčevo,41.9187,22.7429,Delcevo,838.7815648216388,,
MKD,Demir Hisar,41.2587,21.1238,,841.3031405264742,,
MKD,Demir Kapija,41.3739,22.2161,,555.4241561999227,,
MKD,Dojran,41.2492,22.6539,,242.82211743099163,,
MKD,Dolneni,41.4684,21.4307,,727.6266514645225,,
MKD,Drugovo,41.4293,20.9119,,645.793840655572,,
MKD,Gazi Baba,42.0259,21.5136,,187.12215941435826,,
MKD,Gevgelija,41.243,22.3973,Southeastern,831.3807184164126,,
MKD,Gjorče Petrov,42.064,21.3002,Gjorce Petrov,119.69733953616593,,
MKD,Gostivar,41.7855,20.8095,,947.5127038786025,,
MKD,Gradsko,41.5864,21.9019,,503.16229445203044,,
MKD,Ilinden,41.9758,21.6093,,171.56910308873864,,
MKD,Jegunovce,42.0311,21.129,,332.5946292356959,,
MKD,Karbinci,41.7659,22.2847,,410.9208459916983,,
MKD,Karpoš,41.9774,21.3888,,69.81081725649598,,
MKD,Kavadartsi,41.3234,22.0373,,1711.0732122290653,,
MKD,Kisela Voda,41.9346,21.4817,,52.405194103483375,,
MKD,Kičevo,41.517,20.9511,Kicevo,87.69940592538651,,
MKD,Konče,41.5123,22.384,Konce,407.84491034748373,,
MKD,Kočani,41.9798,22.3869,Kocani,605.5687551390671,,
MKD,Kratovo,42.0592,22.138,,638.166169269058,,
MKD,Kriva Palanka,42.2421,22.2641,,927.9571842276944,,
MKD,Krivogaštani,41.3012,21.3682,,163.6991357006865,,
MKD,Kruševo,41.3734,21.2328,,332.2838128208608,,
MKD,Kumanovo,42.0293,21.7923,,924.2688401705747,,
MKD,Lipkovo,42.1401,21.579,,471.1374856968356,,
MKD,Lozovo,41.7258,21.915,,287.7082124064897,,
MKD,Makedonska Kamenica,42.0394,22.5221,,381.6213152027032,,
MKD,Mavrovo and Rostusa,41.6315,20.6986,,1287.2244753795871,,
MKD,Mogila,41.147,21.4512,Pelagonia,443.8986169153751,,
MKD,Negotino,41.3722,22.1394,,727.6806056294832,,
MKD,Novaci,41.0253,21.6586,Novatsi,1280.4142118513944,,
MKD,Novo Selo,41.4278,22.8701,,384.8719394701816,,
MKD,Ohrid,41.0273,20.8501,,1037.6101704915877,,
MKD,Oslomej,41.5771,21.0347,Oslomej,204.49839661836282,,
MKD,Pehčevo,41.7917,22.8833,Phecevo,382.0073763291856,,
MKD,Plasnica,41.4424,21.1173,,110.0341879774468,,
MKD,Prilep,41.2806,21.6444,,2061.463137265122,,
MKD,Probištip,41.9372,22.174,Probistip,565.0681340188124,,
MKD,Radoviš,41.6365,22.4679,Radovis,879.9462050013634,,
MKD,Rankovce,42.1895,22.1049,,490.8375381821522,,
MKD,Resen,41.027,21.0472,,1332.5158411304221,,
MKD,Rosoman,41.477,21.8972,Vardar,237.1477950053478,,
MKD,Saraj,41.975,21.2491,,420.8993657794898,,
MKD,Skopje,41.8999,21.6898,,355.02141491560013,,
MKD,Sopište,41.8337,21.332,,384.71821770551537,,
MKD,Staro Nagoričane,42.2098,21.8853,Northeastern,892.5273553477712,,
MKD,Struga,41.1813,20.602,,1012.5590557718929,,
MKD,Strumitsa,41.3841,22.6211,Southeastern,565.9313060090171,,
MKD,Studeničani,41.8317,21.4592,,505.2634629030882,,
MKD,Sveti Nikole,41.8778,21.9509,,838.7381846710392,,
MKD,Tearce,42.082,21.0174,,272.3545503551029,,
MKD,Tetovo,42.0484,20.8947,,549.1498874702314,,
MKD,Valandovo,41.2911,22.5432,,578.9973402860721,,
MKD,Vasilevo,41.5436,22.6159,,388.21981579621786,,
MKD,Veles,41.7213,21.7157,,744.1993076319169,,
MKD,Vevčani,41.2362,20.5689,,66.41540545407635,,
MKD,Vinica,41.8652,22.5742,Vinitsa,773.5824606780325,,
MKD,Vraneštica,41.4746,21.015,,201.89462599863484,,
MKD,Vrapcište,41.8584,20.8349,Polog,290.8001533601802,,
MKD,Zajas,41.6012,20.8849,,279.5441621932777,,
MKD,Zelenikovo,41.8091,21.5518,,310.01648801970737,,
MKD,Zrnovci,41.8224,22.4027,,88.02286239457054,,
MKD,Čair,41.9946,21.4367,Cair,4.912532420848632,,
MKD,Čaška,41.5807,21.5939,Caška,1399.8834174357053,,
MKD,Češinovo-Obleševo,41.8644,22.2896,Cešinovo-Obleševo,245.8892430187567,,
MKD,Čučer Sandevo,42.1353,21.3885,Cucer Sandevo,463.88119624526075,,
MKD,Štip,41.6824,22.1689,Stip,1008.5405073777479,,
MKD,Šuto Orizari,42.0341,21.4069,,16.616131107712498,,
MKD,Želino,41.9157,21.1277,Zelino,352.3776522893359,,
MLI,Bamako,12.643,-8.01917,,224.08969501262033,,
MLI,Gao,16.4482,1.2641,,188839.11884557237,,
MLI,Kayes,13.7959,-10.1984,,130482.19246911259,,
MLI,Kidal,19.4258,1.09427,,164627.36549441935,,
MLI,Koulikoro,13.7514,-7.54325,,96837.4700721591,,
MLI,Mopti,14.7873,-3.21795,,87624.81039600879,,
MLI,Sikasso,11.155,-6.54441,,73795.4752889797,,
MLI,Ségou,13.5852,-5.51952,,65127.56957925001,,
MLI,Timbuktu,19.9073,-3.295,Timbouctou|Tombouctou|Timbuct|Timbuctu|Tombuktu|Tombuctú|Tomboucto,572003.1661416295,,
MMR,Ayeyarwady,16.7457,95.1083,Irrawaddy|Ayeyarwaddy|Ayeyawady|Irawadi|Irraouaddi|Irrauaddy,36386.48849215896,,
MMR,Bago,18.518,96.1485,Pégou|Pegu,40257.4700325252,,
MMR,Chin,21.9262,93.3727,Chin Hills,43437.4693367452,,
MMR,Kachin,25.7926,97.2978,Jingphaw Mungdaw,108961.67376476478,,
MMR,Kayah,19.2658,97.3526,Karenni,12791.50091559791,,
MMR,Kayin,17.3996,97.651,Kawthulei|Karen|Karin|Kawthoolei|Kawthulay,32185.22377850012,,
MMR,Magway,19.6473,94.8807,Magwe|Minbu,52214.177831726556,,
MMR,Mandalay,20.6284,96.0614,,42335.81538618682,,
MMR,Mon,16.3045,97.8062,Mun,11590.084381360424,,
MMR,Rakhine,20.2747,93.6396,Arakan,39034.938796468225,,
MMR,Sagaing,23.7031,95.1821,,116090.44938062114,,
MMR,Shan,21.5185,98.1593,,179026.22222612388,,
MMR,Tanintharyi,13.6116,98.7746,Tenasserim|Thanintharyi,40412.72271295141,,
MMR,Yangon,17.1117,96.111,Rangoon|Rangum|Rangun|Rang£n,10616.33399642386,,
MNE,Andrijevica,42.6933,19.7688,,617.2305488822635,,
MNE,Bar,42.1416,19.1463,,1043.036046861776,,
MNE,Berane,42.8198,19.9003,,1364.4318071087912,,
MNE,Bijelo Polje,43.0174,19.7579,,1453.936092024006,,
MNE,Budva,42.3039,18.8929,,223.76500304841014,,
MNE,Cetinje,42.4993,18.8954,,1773.7708669098279,,
MNE,Danilovgrad,42.5936,19.1191,,943.0476709761066,,
MNE,Herceg Novi,42.4041,18.6027,,436.5890151347835,,
MNE,Kolašin,42.7889,19.4394,,1585.679189000982,,
MNE,Kotor,42.5415,18.65,,536.2344864632016,,
MNE,Mojkovac,42.971,19.515,,694.0002115106581,,
MNE,Nikšic,42.8341,18.8259,,3822.2878247497174,,
MNE,Plav,42.5985,19.9168,,934.0315956431969,,
MNE,Pljevlja,43.3019,19.2264,,2493.9792697039843,,
MNE,Plužine,43.1483,18.8229,,1647.0206711781632,,
MNE,Podgorica,42.4462,19.3069,,2634.5507480805713,,
MNE,Rožaje,42.8615,20.2013,,730.6813747050758,,
MNE,Tivat,42.3897,18.6898,,60.28286248492443,,
MNE,Ulcinj,42.0039,19.2564,,535.1533620597621,,
MNE,Šavnik,42.9571,19.1516,,1015.6252030366951,,
MNE,Žabljak,43.1148,19.2003,,864.5258749919733,,
MNG,Arhangay,48.0061,100.92,Alahangai|Ara Hangay|Ara-Khangai|Archangaj|Arkhangai|North Hangay|North Khangai|Archangai,122422.70104597419,,
MNG,Bayan-Ölgiy,48.8811,89.8127,Bajan-Ölgij|Bayan Ölögey|Bayan-Ulegei|Bayanulgee|Bayan-Ulgii|Bajan-Ulegei,104564.75068184001,,
MNG,Bayanhongor,45.8317,99.6955,Bajan-Chongor|Bayan Khangor|Bayan Khongor,234403.86388044374,,
MNG,Bulgan,49.0014,103.196,Bulagan,111722.82636553788,,
MNG,Darhan-Uul,49.3586,106.306,Darchan|Darhan|Darkhan|Darkhan-Uul|Darchan-Uul,8553.928792663648,,
MNG,Dornod,48.7766,114.261,Choibalsan|Choybalsan|Doronad|Doronod|Eastern,274759.8394643299,,
MNG,Dornogovi,44.4088,109.825,Dornogobi|Dornogov'|Dorono Gobi|East Gobi|Dornogow'|Ostgobi|G¢bi Oriental,224871.8751481081,,
MNG,Dundgovi,45.4132,106.116,Central Gobi|Dunda Gobi|Dundgobi|Dundgov'|Middle Gobi|Dundgow'|Mittelgobi|G¢bi Central,152173.05942659717,,
MNG,Dzavhan,48.615,96.1728,Dsawchan|Dzabhan|Dzabkhan|Dzavchan|Psapchyn|Zavhan|Zavkhan,184600.64302862162,,
MNG,Govi-Altay,45.4627,95.7776,Gobi-Altai|Gobi Altay|Gov'altaj|Gov'altay|Govyaltaj|Gow'altai,288409.07672504836,,
MNG,Govĭ-Sümber,47.74,108.346,Gobisumber,1426.0789766508115,,
MNG,Hentiy,47.7116,110.542,Chentii|Chentij|Hentey|Hentii|Kentai|Kentei|Khentei|Khenti,179655.11033823257,,
MNG,Hovd,46.8037,92.4584,Chovd|Hobdo|Khobdo|Khovd|Kobdo|Chowd,161704.82546228546,,
MNG,Hövsgöl,50.1456,99.8205,Chövsgöl|Chuwsgul|Hobsgol|Höbsögöl|Hubsugul|Khubsugal|Khubsugud|Khubsugul|Kossogol,244475.4484842247,,
MNG,Orhon,49.0077,104.286,Erdenet|Orkhon,1646.3278123116847,,
MNG,Selenge,48.8536,106.46,Selenga,98688.36630454985,,
MNG,Sühbaatar,46.1847,113.904,Sühe Baatar|Suhe-Bator|Sükhbaatar|Sukh-Batar|Sukhe-Bator|Süchbaatar,171017.62620077035,,
MNG,Töv,47.1533,106.554,Central|Töb|Tub|Tuvaimag|Töw|Tuw,161036.31699277056,,
MNG,Ulaanbaatar,47.9597,106.967,Oulan-Bator|Ulan Bator|Ulan Bator Choto,8867.38916045501,,
MNG,Uvs,49.6911,92.8431,Ubs|Ubsa Nor|Ubsa Nur|Ubsu Hur|Upsanol|Uws,164230.07661560632,,
MNG,Ömnögovi,43.4636,103.762,Góbi do Sul|Ömnögov'|Ömönö Gobi|South Gobi|Umnu|Ömnögow'|Südgobi,312957.0096208495,,
MNG,Övörhangay,45.7785,102.857,Öbör Hangay|Övörchangaj|South Hangay|South Khangai|Ublhangai|Ubur-Khangai|Ovorkhangai|Öwörchangai|Uwurchangaj,128880.23882067479,,
MOZ,Cabo Delgado,-12.51,39.3146,,81636.59833202018,,
MOZ,Gaza,-23.1231,32.8795,,90409.40331635495,,
MOZ,Inhambane,-21.6677,35.4619,,80069.7697458018,,
MOZ,Manica,-20.811,33.4678,,71336.61272279698,,
MOZ,Maputo,-25.5571,32.3209,,29473.318825398896,,
MOZ,Nampula,-14.9497,38.7815,Moçambique|Mozambique,83757.35484264423,,
MOZ,Niassa,-13.4918,36.4227,,136445.14364576395,,
MOZ,Sofala,-18.7726,34.8544,,75227.61529099083,,
MOZ,Tete,-15.4259,32.7751,,108410.76301916542,,
MOZ,Zambezia,-16.4213,37.1305,,111938.48571128168,,
MRT,Adrar,20.7634,-10.3339,,254614.10640169808,,
